,text,labels
16569,coronavirus na china a escritora que relatou a vida em wuhan e despertou a ira dos nacionalistas ,0.0
18482,china deteta casos de covid- nas ultimas horas em ,0.0
3111,"quando o covid comecou a matar as pessoas na china, a primeira coisa q veio na minha cabeca foi o filme contagio, pq foi praticamente a mesma coisa q aconteceu, com os sintomas semelhantes, e juro, me deu muito medo. quem ja viu esse filme, sabe q pareceu pressagio ",0.0
10559, eubrilhomtt math evelinfranch portaldaband sikerajr eu estou realmente perguntando. nao e ironia. todas mortes foram por covid? e as outras doencas? como estao sendo contabilizadas? o amazonas recebeu alguma insumo da china?,0.0
15882,"a australia, que e a economia desenvolvida mais dependente da china, despertou a ira do partido comunista chines ao enfatizar a importancia da investigacao sobre a origem da pandemia de coronavirus. ",0.0
11079,"atencao defensores da quarentena. a universidade de hong kong estudando cidades da china, afetadas pela covid- , concluiu que a imensa maioria dos surtos de contagio de ou mais casos aconteceram dentro de casa e nao na rua ou em ambientes abertos. quarentena inutil! - ",0.0
15052,"morra sem cloroquina caixoes e covas prontas! covid , uma familia - tera custos funerarios, mas recebera pagamentos seguros. o chefao do oms nao e medico e manda e exige e atrapalhadas, voltar a trabalhar? espere fechado .. uma coisa e certa vc nao morrera da peste chinesa ",0.0
4615, coronavirus tokio manda a conta do prejuizo pra china ,0.0
23693,"escrevi para o el pais espanha um artigo sobre sinofobia - preconceito contra chineses e a politica de bolsonaro. e um artigo curto, mas desenvolverei esse ponto com dados ineditos no brazil forum ideaselpais coronavirus chinofobia ideas el pais ",0.0
4131, governadores de todo nordeste e df acordaram pedir socorro na hora certa pedir auxilio a china que ja dominou o coronavirus parabens aos gestores da china.,0.0
21853,"mundo - covid- china deteta novos casos nas ultimas horas, em pequim ",0.0
8833,china aprova inicio de testes de vacinas experimentais contra o novo coronavirus - ,0.0
17681,"hoje eu tive de ouvir de uma profissional da saude que ela tem raiva de quem tem olho puxado, pq ela acha que a china inventou o covid. me apoiei quase batendo na mesa e disse que isso e a coisa mais burra e ignorante que uma pessoa como ela poderia dizer.",0.0
19068," heyjulesrefrain guilhermeagr pana mericano badideas davidea felipeneto zika virus surgiu na africa, porque eu chamaria de virus brasileiro. tem esse nome por conta da floresta de mesmo nome. h n a suspeita e que surgiu nos eua mas e suspeita o covid- nao e suspeita, e certeza que surgiu na china.",0.0
16408,peste negra coronavirus comecar na china e se espalhar pela italia,0.0
11442,casos de coronavirus na russia aumenta . e superam os da china estadao ,0.0
22004," -alfandega da china pediu a exportadores de alimentos de outros paises para que assinem uma declaracao de que seus produtos nao estao contaminados pelo novo coronavirus. -por padroes historicos, precos do petroleo nao estao mais tao baratos.",0.0
9416, wilsonwitzel auditoria em tudo que o governo estadual vem comprando com essa covid- virus chines. passar o pente fino em cada nota fiscal.,1.0
12687, historianopaint outro dia vi um professor falar que a china botou o coronavirus pra acabar com ameaca da terceira guerra da mesma forma q a espanha inventou a gripe espanhola pra acabar com a primeira. fiquei feliz de nao ter aula e nao ter q olhar a cara dele,0.0
2263," maria terra cachuchosr darkterrormind pt invictus um dos problemas maiores e que quando existiu racismo perante os chineses devido ao covid, nao existiu qualquer protesto. o racismo, no contexto atual, e usado como uma manobra politica, dai a apenas existir racisto branco- gt cigano preto pois estes aparecem em grandes ndegs em pt",0.0
6757," aofvak nevereallylover jairbolsonaro tenho argumentos sim kk, vamos la -bolsonaro ja fez discursos de odio contra gays negros e indios - afastou negociadores estrangeiros com as intrigas q ele fez - causou briga na embaixada da china - chamou covid de gripezinha ",0.0
21906," estadao perai, uma coisa nao tem nada a ver com a outra! a queda se da por um movimento do mercado externo, na verdade era ate maior e virou depois que a china disse ter controlado o foco de uma segunda onda de covid. e o dolar sofre pressao pelo corte na selic!",0.0
24082,eu sei que os chineses fizeram mancada com o covid mas eles sao nossa unica salvacao contra a nuvem de gafanhotos.,0.0
6968,"publicado na revista cientifica the lancet, o estudo avaliou . casos confirmados de coronavirus na china. a taxa de mortalidade entre criancas de a anos chega a ",0.0
12541,"mp investiga compra de mil respiradores por milhoes na china, pelo governo paulista sem licitacoes. descaradamente doribruno roubando o povo ao inves de salvar vidas. covid e a oportunidade do pais. stfgolpedeestado golpedeestadonao bolsonarotemrazaosim",0.0
12212,"apos ultrapassar a china, brasil esta entre os paises com mais casos confirmados de novo coronavirus ",0.0
7342,coronavirus covid- fabricado na china ou fabricado nos eua ? de michel chossudovsky ,0.0
21068, lauguinea damico r thorn malara aqaexposed nao so o pt como toda a equipe da globolixo junto com a travesti pabllo vittar!!!!! foram pra china distribuir mamadeira de piroka e trouxeram o coronavirus pra ca,0.0
4900,sergio e catarina passa experiencia do coronavirus na china via youtube,0.0
3567,"producao do drone chines ch- continua, apesar da pandemia do covid- - estrategia global china covid ucav ch rainbow drone",0.0
17895,e o pico dessa desgraca de covid- que nunca chega?? sera que esta trancado na alfandega por ser da china?,0.0
2291,xi focus protect can-do china curbs covid- - xinhua ,0.0
11867,"- o brasil ultrapassou o numero de mortes da china hoje. - e dai? lamento. quer que eu faca o que? eu sou messias, mas nao faco milagre. yo soy mesias pero no milagroso, dijo bolsonaro luego de que brasil paso en numero de muertes a china por coronavirus. ",0.0
13993,pensando aq q os povo la na china usavam mascaras antes do covid por educacao de n transmitir gripe e tals adiantou nada ne porq o bagui se espalhou por la,0.0
8824," revistacrusoe vai ser uma briga feia. covid-china contra covid-witzel briga feia, um fraticidio?",0.0
19538,"o que sera que o trouxa do adrilles vai falar agora que o presidente nao informara os casos da covid?! ontem ele disse pro mandetta a china e comunista, os dados nao sao confiaveis quando o ex-ministro falava sobre a construcao de um hospital de campanha chines. ",0.0
7487,"ta certo que um virus pior para o brasil, nasceu em caetes-pernambuco, conhecido pelo apelido de lula, mas prove que o covid- nao veio da china e a gente para de falar que o virus e chines. ",1.0
3444," rodrigodasilva nao e so do coronavirus, sao todas as epidemias do mundo foram criadas pelos chineses. trata-se de estrategias para a sobrevivencia deles. observem os dados das bolsas no mundo e o petroleo.",0.0
11757,"o numero de casos do coronavirus ultrapassou a china, mdssssss",0.0
20174,"a oms esta cobrando transparencia do governo do brasil em relacao aos dados da covid- . houve esse empenho na cobranca da china, coreia do norte e venezuela?",0.0
5793,"a jornalistas monica bergamo, da folha, afirma que sao paulo tem vezes mais mortes por coronavirus que a china por dia. segundo ela, pessoas morreram no estado neste domingo sao paulo ultrapassa vezes a china em numero de mortos por dia, diz folha ",0.0
11362,meu gato acabou de pular dentro do meu quarto com uma porra de um morcego na boca ele soltou o bicho sem querer eu consegui prender ele e o morcego saiu voando filho da puta ainda pego esse coronavirus por conta do meu gato mano,0.0
19290," augustodeab presidente manda o ms atrasar a divulgacao do boletim de covid no pais so para os jornais nao divulgarem os numeros. isso e imprensa livre? usa dos mesmos metodos da china, venezuela e russia de esconder informacoes da imprensa.. a seita aplaude! e isso ai presidente! ta certo!",0.0
16690,"as autoridades da china afirmam que pela primeira vez desde janeiro nao houve registro de novos casos de coronavirus no pais. a doenca se espalhou do territorio chines para o mundo, com cerca de milhoes de infectados e mais de trezentos mil mortos em todo o planeta.",0.0
11300," lcmbarros acha possivel pos-crise do covid- , fuga de capital da china para paises emergentes ? do ponto de vista do investidor estrangeiro, quanto da incerteza politica brasileira atrapalha para investimentos aqui ?",0.0
7828," arisouzadearau clauwild quando fizerem um exame de rotina falem com seu medico para ele solicitar, junto com os demais exames de sangue, a sorologia para covid- . assim e possivel detectar se voces tem os anticorpos para o virus chines, e confirmando se tiveram ou nao.",0.0
5736," - china pressionou oms a nao declarar o novo coronavirus emergencia mundial. - o brasil pediu a oms que reconheca a proliferacao da covid- como pandemia. hoje ain, temos que ouvir a oms, pois pediu para ninguem sair de casa agora que esta disseminado o virus ",0.0
2047,neymar bts exo nct apple samsung paredao victor hugo gabi tour sextafeira namansao manu ate o pyong daniel crianca amor de mae marcela portugal toquio china coronavirus frozen um lugar silencioso break the silense ,0.0
14467,"eu passei - hora do meu dia explicando pra uma parente todas as noticias falsas presentes num video d uma oportunista americana falando q a cloro-quina funciona para tratamento de covid, q o virus foi fabricado na china e q mascaras nao funcionam etc",0.0
11748,brasil tem . mortes por coronavirus,0.0
1879,covid- virus pode sobreviver no ar ate minutos - cientistas chineses radio regional veja mais aqui ,0.0
18612,voo da china desembarca em bh com milhoes de testes para covid ,0.0
8826,"alias, para o direito internacional a china tem o dever de indenizar as pessoas e paises que sofreram com o covid- . vamo todo mundo processar, brigada! ",0.0
22837,so sei que quando descobrirem a vacina pro covid vou pagar uma janta de morcego pros meus amigos pra comemorar,0.0
6324,eua acredita que a china mentiu em relacao a infectados e mortos pelo coronavirus. nao duvido ,0.0
20616, wanmingyang a china deveria indenizar o mundo pelo viruschines chinesevirus covid . covid . covid ,1.0
18991,"como o pos-covid- na china pode influenciar o agronegocio brasileiro. chineses aceleram reformas politicas agricolas para aprimorar abastecimento, segundo pesquisador. ",0.0
6640," purplegirlyou nossa... quando imaginariamos isso, ne?! e mudando de assunto rapidinho, eu vi ontem no jornal da globo que a china esta prevendo uma nova crise com coronavirus.. ",0.0
9279," dias do novo coronavirus compare a situacao do brasil com china, italia, eua e outros paises no mesmo periodo da epidemia coronavirus g ",0.0
3545,e fake que cuba tem enviado vacina contra o coronavirus para a china fato ou fake g ,0.0
747,surto de coronavirus faz com que a china perca mais de us milhoes em bilheteria ,0.0
1257,hotel desaba na china com pessoas em quarentena por coronavirus ,0.0
15854,malditos chineses!!!!! peaky blinders sofrera com coronavirus - e tommy shelby sera afetado entenda ,0.0
22269,"a midia marrom prega o caos ao noticiar apenas o numero de vitimas do virus chines somos o segundo pais que mais cura pacientes com covid- , acompanhe em tempo real atraves deste canal sem as mentiras da midia marrom. ",1.0
883,china encontra familia escondida em mercado onde surgiu coronavirus publicado em blogosfera da rede pt - rede pt - - curta nossa pagina lulalivre lulainocente ptribeirao redept anospt,0.0
7475, portaldaband boicoteachina boicoteachina hoje o brasil nao e capaz de produzir um carro sem peca chinesa. a china enviou insumos de saude pra outros paises contaminados com o covid- . o brasil precisa voltar a criar e produzir pra se tornar competitivo mundialmente. parceria danosa.,0.0
