Tweet,Label
"para quem vive de milagres e propaganda. china tem novos casos covid, portugal . e se portugal fosse a china? , caso resolvido e se a china fosse portugal? . dia china detecta novos casos de covid- nas ultimas horas, em pequim ",0.0
"sobre o surto de wuhan e que, quando pequim alertou a organizacao de um surto de pneumonia desconhecida no dia de dezembro, cientistas na china ja haviam determinado, por meio do sequenciamento do genoma, que ele era causado por um coronavirus. o governo chines, no entanto,",0.0
"apos um periodo consideravel sem novos registros do novo coronavirus, china e nova zelandia referencia na agilidade de conter a propagacao tiveram recentes casos que evidencia a possibilidade de nao haver como se livrar do virus, por excecao, logicamente, de uma vacina",0.0
"que o covid- esteja a brutalizar os estados unidos face a china sob qualquer metrica, e auspicioso do futuro que se nos reserva ja dentro de meses. e digo com alguma certeza que um mundo sob o expansionismo chines e mais distopico que a policia do mundo americana",0.0
"wuhan com . mortos em marco, segundo pesquisadores... china s real coronavirus death toll could be ten times higher via mailonline",0.0
eu tava nem ai pro covid- ate mexer com a minha rotina do volei. agora to com odio no peito desses chineses.,1.0
" visaomacro e o coronavirus tambem! a china, com sua ditadura comunista produziu tudo isso para desmoralizar o nosso presidente e sua familia! muito triste o que ta acontecendo. queremos justica! esses gados",0.0
 o antagonista nao vao falar nada dessa mentira criminosa de doria para com a populacao brasileira acordo entre doria e china para vacina anti-covid- nao garante producao em massa no brasil ,0.0
"o banco da inglaterra na quinta-feira adicionou outros bi de libras ao seu programa de estimulos. na china, wu zunyou, epidemiologista chefe do centro de prevencao e controle de doencas, disse quinta-feira que o recente surto de coronavirus da capital foi controlado.",0.0
" hoje no bolsonarosp a morte de militares indianos comove mais o parlamentar brasileiro que as k vitimas do covid em seu pais. o brasileiro e agressivo em relacao a china pois estamos do outro lado do mundo, se estivessimos ao lado como a india com certeza flavio iria amarelar",0.0
"o documentario h em wuhan mostra claramente como de fato os paises deveriam agir na corrida contra o coronavirus, por isso q china se deu bem nesse combate, deu uma bela aula de saude publica",0.0
covid- avanca sem tregua no brasil e preocupa china via yahoobr,0.0
" onyxlorenzoni so pra te lembrar , relativizar os casos de covid baseando nos milhoes de brasileiros a china tem vezes a populacao brasileira e mesmo assim o brasil tem vezes mais o numero de mortos taokey !!!! pare de subestimar a inteligencia do povo !!!!",0.0
"covid- china deteta novos casos nas ultimas horas, em pequim ",0.0
" danileripio eniosantanaxavi o antagonista foi o witzel sim, o queiroz ta la a mando dele, o doria quem criou o covid- , ele tem uma plantacao de covid- e levou pros chineses matar as pessoas, o santo bolsonaro apareceu no meu quarto e disse nao temas eu vou me sacrificar por vcs. historias que o gado conta. kkkkk",0.0
" informacaop arthurmoledoval nao se preocupe o virus chines ira sobreviver , forca covid !!",1.0
 naggyinho pandemia da covid- comeram morcego! eu fico! ,0.0
"estou subindo meu video q foi removido do youtube, no site bitchute - no video de marco de , faco denuncias contra a china e o embaixador yang wanming no trato com o coronavirus e que chineses no brasil que falaram a verdade, foram ameacados e tiveram que remover seus videos.",0.0
novo aumento do numero de casos do covid na china e um alerta para o mundo ,0.0
"quando eu penso que o brasil tem dez vezes mais mortos pelo covid do que a china que tem uma populacao sete vezes maior que a do brasil, a ficha cai que realmente estamos presenciando o apocalipse.",0.0
"em resumo, se pensarmos bem, ok, ha desconfinamento,mas dizer que a vida e como era antes do covid,nao so nao e como comeco a ver que nao sera facil. e a segunda vaga is rising in china mas pronto,fica aqui a ida ate ao douro,to the family s farm ha umas semanas ",0.0
vendas online de us bilhoes de chinesa jd sinalizam retomada bloomberg china coronavirus empresas hongkong internacional,0.0
china acha vestigios de coronavirus em frutos do mar e carnes vendidos na capital via jornalextra,0.0
"mercados as bolsas na europa e os futuros dos indices acionarios americanos oscilam nesta quinta-feira de indicadores economicos no exterior, decisoes de juros no velho continente e de cautela com a alta nas infeccoes e mortes por coronavirus na china e nos estados unidos.",0.0
"coronavirus pelo mundo marcos caldeira, capixaba que mora na china, relata o que mudou no pais depois da pandemia. ouca ao vivo em ",0.0
por acaso a china ja reportou isso ao mundo? coronavirus beijing spike continues with new cases ,0.0
"apesar dos ganhos recentes, o caminho ainda nao esta livre para o ibovespa. ainda temos obstaculos pela frente. os temores de uma segunda onda de covid nos usa e china ainda nao foram afastados.",0.0
 noticia china suspende importacao de carne suina de unidade alema apos surto de covid- disponivel em covid coronavirus covid brasil fiqueemcasa ficaemcasa,0.0
china acha vestigios de coronavirus em frutos do mar e carnes vendidos na capital via jornalextra ,0.0
 bbcbrasil absurdo! recusar doacoes em meio a pandemia por razoes ideologicas e criminoso! foraernestoaraujo diplomaciadasmascaras twitter folhadespaulo itamaraty china covid ,0.0
"livro de john bolton, coronavirus no chile e tensoes entre india e china destaques desta quinta-feira ",0.0
"hoje e dia da industria de fake news da familia bozo trabalhar forte usando as palavras-chave lula, pt, dilma, lulinha, flavio dino, globo, china, coronavirus, jean wyllys, maria do rosario, manuela, freixo, corrupcao, petrobras, mensalao, celso daniel, marisa leticia, pedofilia",0.0
"se a china mandou o coronavirus pra ca, vamos mandar vascaino pra la, vai ser praga contra praga!",0.0
miliciano e sempre bem informado o queiroz comecou a quarentena antes da china saber da existencia da covid.,0.0
" conexaopolitica depois de tudo que o governo ditatorial da china esta proporcionando ao mundo como a perseguicao a quem denunciou o novo coronavirus, invasao de territorio indiano, construcao de bases militares em aguas internacionais e apoio a coreia do norte, o pcc tem que ser sufocado!",0.0
"covid faxineiro. e muito, muito triste ver que a pandemia se tornou, no br, a oportunidade de corrupcao e de solta do veneno mortifero da classe politica brasileira. ao mesmo tempo, no entanto, o virus chines desmascarou politicos e juizes oportunistas, tirando-os de suas tocas.",1.0
"lembra das imagens da china logo que a ditadura divulgou o coronavirus? pessoas caindo mortas no meio da rua, parecia cena de cinema. era. com a forca daquelas imagens o inconsciente coletivo assimilou a ideia que o virus chines seria capaz de dizimar milhoes de pessoas.",1.0
estudo com chineses sugere que imunidade contra coronavirus nao existe ,0.0
"o presidente da china, xi jinping, anunciou o cancelamento de divida dos paises africanos devido ao covid- . comunista retado!",0.0
" rcaliman olhardigital kkk pq? vc deve comer microchip ou plaquinha de silicio na comida, ne. ou bate no liquidificador e toma como remedio p aumentar os sais minerais no sangue. se confia tanto usa um teste p covid contaminado ou coma penis de cachorro, e bom p saude segundo os chineses",1.0
"o presidente trump disse que acredita que a china pode ter intencionalmente permitido que o coronavirus se espalhe alem de suas fronteiras, a fim de danificar outras economias globais theothersarahh",0.0
"como eu ja disse alguns posts atras, a vacina contra a covid- ja foi testada em mais de pessoas na china! ",0.0
 cristiano kiko saca so. dias pra minha muamba sair da china e chegar aqui em barro alto so nao entregaram aqui em casa prq meu carteiro ta afastado com suspeita de covid ,0.0
 tataanjjos na china tem ! os q inventou o covid,0.0
casos de covid- na china sobem em em um dia,0.0
novo surto de coronavirus em pequim... china em alerta! ,0.0
"assim como o covid deu finalmente descanso a tal vereadora carioca, seria o queiroz o descanso para o virus chines? espero que sim. ",1.0
"trump nao descartou que a china deliberadamente permitisse a disseminacao do coronavirus pelo mundo. segundo o presidente dos estados unidos, pequim supostamente poderia tentar prejudicar a economia de outros estados ",0.0
 uolnoticias ninguem nunca sabera o no real de mortes na china! covid coronavirus,0.0
 michaelbrsp esse ai n e o idiota q falou q os orgaos dos mortos por covid no brasil tavam sendo traficados pra china?,0.0
a comissao europeia nomeou oficialmente a china como fonte de desinformacao sobre a pandemia de coronavirus. ,0.0
 folha absurdo! recusar doacoes em meio a pandemia por razoes ideologicas e criminoso! foraernestoaraujo diplomaciadasmascaras twitter folhadespaulo itamaraty china covid ,0.0
tal do coronavirus e a coisa que mais durou made in china,1.0
a china tenta evitar um novo surto de covid- e teme que a doenca possa estar chegando no pais atraves de peixes importados. ,0.0
china e nova zelandia mostram que nao ha como se livrar do coronavirus via uolnoticias uol,0.0
"nem bill gates, nem china estao envolvidas na suposta teoria da conspiracao que tenta desmerecer a vacina contra o novo coronavirus! ",0.0
moradores de pequim se adaptam a segunda onda em ano tragico coronavirus china ,0.0
xi preside cupula china- africa e pede solidariedade para derrotar covid- ,0.0
"mundo - covid- china deteta novos casos nas ultimas horas, em pequim ",0.0
 oswaldojor ue?! vagabundos foram soltos por causa do virus chines e agora a sara nao pode receber visitas por causa do covid? que merda e essa? bando de canalhas.,1.0
"video a china enfatizou a necessidade urgente de melhorar a higiene em seus mercados atacadistas e na cadeia de suprimentos de alimentos apos o novo surto de coronavirus detectado em pequim, que ja tem casos confirmados. ",0.0
" tonellotv cair. ainda tem banco central injetando liquidez no mercado. mas e bom ficar de olho na china, rumores que ela quer se preparar pra possiveis ataques por causa do covid.",0.0
 governosp o teste do covid e da china. pq o gestor admira a china e o seu crescimento.,0.0
vendas online de us bilhoes de chinesa jd sinalizam retomada bloomberg china coronavirus empresas hongkong internacional,0.0
"matam, retiram os orgaos, manda pra china, coloca covid no atestado de obito, impedem a familia o acesso ao corpo e ainda recebem cerca de r . , por cadaver, nunca foi tao facil ganhar dinheiro!",0.0
" rozevil e uma noticia falando que caso a china desenvolva primeiramente a vacina contra o covid, as nacoes africanas vao ser as primeiras a ter acesso",0.0
" jairbolsonaro presidente, cade a pf em sp? compra bilionaria de respiradores que nao chegam, hospitais de campanhas carissimos sem doentes, toda morte em sp e covid, nao se morre mais de outras doencas. esse joao bosta esta entregando o estado para a china.",0.0
"a china ja esta voltando a segunda onda do covid , eu espero que com as reabertura o povo nao se abestalhe e vao tudo de uma vez, porque ai o prefeito geraldojulio vai encher mas ainda os bolsos dele, a mentira vai reinar novamente pordentrocomcardinot",0.0
 luccacoliv veramagalhaes na nacao que e o atual epicentro da epidemia de covid- . o brasil esta sofrendo uma retirada recorde de capital estrangeiro desde a metade do ano passado. ernesto araujo e weintraub afastaram o maior parceiro comercial do brasil - a china - em prol de um acordo com os estados..,0.0
